subject,snippet,from_domain,label
Your application with Stripe,Thank you for your interest in joining Stripe. We are in the process of reviewing candidate profiles and will reach out with updates.,recruiting.company.com,NOT_REJECTED
Application received — Atlassian,This is an update regarding your application at Atlassian. The hiring team is still reviewing candidates.,greenhouse.io,NOT_REJECTED
Atlassian: Interview process update,This is an update regarding your application at Atlassian. The hiring team is still reviewing candidates.,recruiting.company.com,NOT_REJECTED
Amazon: Interview process update,Your application for Product Manager at Amazon is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Application received — Intuit,Thank you for applying to Intuit. We are reviewing submissions and will provide updates as the process progresses.,lever.co,NOT_REJECTED
Intuit Careers — Product Manager,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,lever.co,NOT_REJECTED
Uber — Interview scheduling request,"We are continuing to review applications for the DevOps Engineer position. If selected, a member of our recruiting team will contact you.",taleo.net,NOT_REJECTED
Update on your application at LinkedIn,"We are continuing to review applications for the Applied Scientist position. If selected, a member of our recruiting team will contact you.",taleo.net,NOT_REJECTED
Update on your application at Coinbase,Your application is under consideration. We appreciate your patience as we complete our review process.,jobs.company.com,NOT_REJECTED
Update on your application at VMware,This message confirms receipt of your application for the Applied Scientist role at VMware. We will follow up once the review process is complete.,jobs.company.com,NOT_REJECTED
Twilio Recruiting — Next steps,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,noreply.workday.com,NOT_REJECTED
Atlassian — Interview scheduling request,Thank you for applying for the Security Engineer position at Atlassian. Your application has been received and is currently under review by our hiring team.,recruiting.company.com,NOT_REJECTED
Oracle — Application under review (Frontend Engineer),Your application for Frontend Engineer at Oracle is currently being evaluated. No action is required from you at this time.,successfactors.com,NOT_REJECTED
Application received — Microsoft,Thank you for applying to Microsoft. We are reviewing submissions and will provide updates as the process progresses.,taleo.net,NOT_REJECTED
Databricks — Assessment instructions,Your application for Applied Scientist at Databricks is currently being evaluated. No action is required from you at this time.,jobs.company.com,NOT_REJECTED
Airbnb: Interview process update,"We are continuing to review applications for the Solutions Engineer position. If selected, a member of our recruiting team will contact you.",icims.com,NOT_REJECTED
Uber: Interview process update,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,myworkday.com,NOT_REJECTED
Twilio Careers — ML Engineer,This is an update regarding your application at Twilio. The hiring team is still reviewing candidates.,notifications.lever.co,NOT_REJECTED
VMware — Assessment instructions,Your application for Software Engineer at VMware is currently being evaluated. No action is required from you at this time.,icims.com,NOT_REJECTED
Update on your application at Amazon,We are in the process of coordinating interviews for this role. You will be contacted if your profile is shortlisted.,taleo.net,NOT_REJECTED
VMware Careers — Applied Scientist,Thank you for your interest in joining VMware. We are in the process of reviewing candidate profiles and will reach out with updates.,greenhouse.io,NOT_REJECTED
Update on your application at Salesforce,"We are continuing to review applications for the Security Engineer position. If selected, a member of our recruiting team will contact you.",icims.com,NOT_REJECTED
Application received — Oracle,Thank you for applying for the Product Manager position at Oracle. Your application has been received and is currently under review by our hiring team.,recruiting.company.com,NOT_REJECTED
Update on your application at Nvidia,Thank you for your interest in joining Nvidia. We are in the process of reviewing candidate profiles and will reach out with updates.,icims.com,NOT_REJECTED
Airbnb Recruiting — Next steps,We appreciate your interest in opportunities at Airbnb. Our team is reviewing applications and will contact you regarding next steps.,noreply.workday.com,NOT_REJECTED
Databricks Recruiting — Next steps,Thank you for applying for the Software Engineer position at Databricks. Your application has been received and is currently under review by our hiring team.,myworkday.com,NOT_REJECTED
Snowflake — Application under review (Site Reliability Engineer),Thank you for your interest in joining Snowflake. We are in the process of reviewing candidate profiles and will reach out with updates.,careers.company.com,NOT_REJECTED
